,HH_ID,HHNbr,MWrkHrs,MEdu,FWrkHrs,FEdu,FBirth,F_Rel,MBirth,YogExp,DinExp,ResType_2,ResType_3,ResType_4,ResType_5,ResType_6,ResStatus_2,ResStatus_3,HHInc_2,HHInc_3,HHInc_4,HHInc_5,HHInc_6,HHInc_7,HHInc_8,HHInc_9,HHInc_10,HHInc_11,HHInc_12,HHInc_13,HHInc_14,M_Rel_2,Cable_1,Cats_1,Dogs_1,FAge,MAge
2892,2148726,4,0,7,40,5,1948,1,1940,27.69,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,41,49
2893,2148791,4,40,5,40,8,1958,1,1963,126.55,292.95,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,31,26
2894,2148882,1,0,0,40,11,1950,1,0,4.54,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,39,1989
2895,2148924,3,80,9,18,8,1944,1,1941,29.54,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,45,48
2896,2149039,3,0,8,0,4,1931,1,1926,12.96,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,58,63
2897,2149054,4,53,8,40,10,1944,1,1943,2.52,9.96,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,45,46
2898,2149062,4,48,8,44,9,1948,1,1946,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,41,43
2899,2149195,2,0,8,0,7,1923,1,1917,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,66,72
2900,2149468,2,60,8,40,6,1961,1,1959,1.38,0.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,28,30
2901,2149500,3,0,11,40,10,1927,1,1926,3258.40000000003,4073.00999999989,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,62,63
2902,2149518,3,0,0,0,5,1929,1,0,117.25,286.81,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,60,1989
2903,2149567,1,0,0,0,5,1928,1,0,2.65,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,61,1989
2904,2149583,4,40,9,0,10,1960,1,1954,19.83,37.41,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,29,35
2905,2149609,3,0,6,41,6,1935,1,1933,122.14,0.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,54,56
2906,2149674,2,0,0,40,8,1949,1,0,6.32,0.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,40,1989
2907,2149740,2,0,6,0,10,1911,1,1903,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,78,86
2908,2149799,4,41,5,40,5,1955,1,1948,30.71,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,34,41
2909,2149823,1,0,0,0,11,1912,1,0,0.9,1.59,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,77,1989
2910,2149872,2,0,5,0,7,1907,1,1908,2.89,7.38,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,82,81
2911,2149989,3,40,9,0,6,1934,1,1934,5.74,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,55,55
2912,2150029,5,60,11,40,10,1953,1,1943,23.66,49.75,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,36,46
2913,2150078,1,0,0,0,8,1926,1,0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,63,1989
2914,2150094,6,0,4,30,8,1949,1,1932,4.2,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,40,57
2915,2150136,3,0,5,0,5,1920,1,1911,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,69,78
2916,2150169,4,35,9,30,9,1949,1,1949,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,40,40
2917,2150201,1,0,0,40,8,1956,1,0,1.4,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,33,1989
2918,2150292,2,0,8,0,7,1922,1,1913,26.63,44.52,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,67,76
2919,2150425,2,33,6,0,5,1924,1,1927,20.18,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,65,62
2920,2150490,3,40,4,0,7,1958,1,1958,18.4,38.8,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,31,31
2921,2150557,3,40,5,0,5,1921,1,1921,1.77,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,68,68
2922,2150680,3,60,5,20,7,1961,1,1959,9.24,24.3,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,28,30
2923,2150706,5,50,9,28,10,1941,1,1943,22.37,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,48,46
2924,2150771,5,40,9,10,8,1939,1,1937,0.59,0.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,50,52
2925,2150813,3,55,7,50,10,1936,1,1936,95.35,154.38,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,53,53
2926,2150847,3,40,9,30,9,1925,1,1920,1.89,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,64,69
2927,2150854,4,60,8,28,8,1950,1,1949,12.31,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,39,40
2928,2150938,2,45,8,35,8,1944,1,1943,4.57,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,45,46
2929,2150946,2,35,8,35,5,1923,1,1920,0.0,2.48,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,66,69
2930,2151027,2,0,0,80,8,1938,1,0,44.04,0.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,51,1989
2931,2151282,2,0,5,0,5,1920,1,1918,2.49,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,69,71
2932,2151332,2,65,5,0,5,1928,1,1927,62.4199999999999,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,61,62
2933,2151340,5,40,5,40,8,1957,1,1958,195.780000000001,250.64,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,32,31
2934,2151407,3,40,9,0,0,0,0,1951,1.38,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1989,38
2935,2151423,2,0,7,0,5,1923,1,1919,7.53,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,66,70
2936,2151472,2,25,6,0,7,1923,1,1922,34.18,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,66,67
2937,2151555,3,40,11,16,11,1934,1,1932,2.02,4.64,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,55,57
2938,2151613,3,0,0,48,8,1950,1,0,51.1,130.34,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,39,1989
2939,2151779,2,0,8,0,5,1927,1,1915,1.26,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,62,74
2940,2151829,3,40,8,40,8,1938,1,1939,5.1,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,51,50
2941,2151852,1,0,0,40,6,1930,1,0,9.1,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,59,1989
2942,2151944,2,48,8,48,5,1952,1,1959,0.62,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,37,30
2943,2151969,2,0,0,40,6,1950,1,0,0.0,5.33,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39,1989
2944,2152017,5,40,8,35,8,1942,1,1938,21.99,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,47,51
2945,2152108,1,0,0,40,10,1926,1,0,7.9,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,63,1989
2946,2152116,4,40,9,40,9,1954,1,1954,54.7,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,35,35
2947,2152173,3,40,9,0,5,1940,1,1941,33.68,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,49,48
2948,2152256,4,44,10,48,11,1942,1,1940,1.28,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,47,49
2949,2152264,4,40,11,0,8,1956,1,1955,49.1,94.49,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,33,34
2950,2152280,2,40,6,40,7,1936,1,1932,29.16,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,53,57
2951,2152355,1,0,0,17,5,1921,1,0,50.42,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,68,1989
2952,2152439,1,0,0,40,11,1943,1,0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,46,1989
2953,2152454,5,50,9,0,8,1957,1,1951,71.42,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,32,38
2954,2152702,2,0,0,40,8,1939,1,0,102.78,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,50,1989
2955,2152801,2,60,5,0,4,1941,1,1929,23.22,37.38,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,48,60
2956,2152975,3,45,8,40,8,1946,1,1935,13.37,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,43,54
2957,2152983,2,40,5,0,8,1958,1,1957,12.59,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,31,32
2958,2153015,2,0,5,30,3,1914,1,1914,8.64,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,75,75
2959,2153064,4,50,8,0,0,0,0,1940,26.78,48.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,1989,49
2960,2153163,3,40,4,0,5,1936,1,1925,676.269999999999,1039.2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,53,64
2961,2153288,2,0,6,0,5,1923,1,1922,0.65,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,66,67
2962,2153387,1,0,0,40,8,1960,1,0,55.97,83.0800000000001,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,29,1989
2963,2153494,2,35,11,40,11,1935,1,1932,55.94,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,54,57
2964,2153528,2,0,3,20,3,1924,1,1923,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,65,66
2965,2153536,2,40,4,24,8,1922,1,1950,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,67,39
2966,2153619,4,40,5,40,7,1955,1,1939,80.8700000000001,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,34,50
2967,2153635,2,40,4,40,7,1940,1,1939,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,49,50
2968,2153643,1,0,0,0,10,1908,1,0,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,81,1989
2969,2153759,2,60,11,50,9,1941,1,1938,67.33,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,48,51
2970,2153791,4,24,9,40,4,1926,1,1917,43.28,0.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,63,72
2971,2153890,2,50,8,30,8,1954,1,1951,14.75,0.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,35,38
2972,2154047,4,44,5,20,4,1946,1,1938,3.89,2.58,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,43,51
2973,2154054,5,48,6,0,5,1957,1,1957,74.03,129.6,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,32,32
2974,2154112,2,0,8,0,8,1917,1,1907,0.62,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,72,82
2975,2154237,3,0,0,0,5,1963,1,0,54.79,88.96,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26,1989
2976,2154278,1,0,0,0,10,1950,1,0,38.6,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,39,1989
2977,2154336,4,40,4,45,4,1940,1,1940,32.98,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,49,49
2978,2154351,3,0,0,30,2,1960,1,0,25.16,34.92,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,29,1989
2979,2154468,2,0,9,0,8,1916,1,1916,51.45,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,73,73
2980,2154476,2,0,9,0,7,1917,1,1917,0.0,1.34,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,72,72
2981,2154625,2,0,9,0,6,1919,1,1915,0.5,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,70,74
2982,2154849,1,0,0,60,11,1924,1,0,35.93,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,65,1989
2983,2154898,2,50,9,50,11,1933,1,1931,23.8,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,56,58
2984,2154906,6,0,2,0,4,1929,1,1924,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,60,65
2985,2154948,2,0,0,50,10,1957,1,0,2.03,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,32,1989
2986,2155010,1,0,0,0,4,1911,1,0,5.79,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,78,1989
2987,2155051,5,42,6,20,5,1959,1,1956,9.76,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,30,33
2988,2155085,5,40,9,40,4,1957,1,1954,59.32,43.56,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,32,35
2989,2155101,4,40,8,50,9,1947,1,1945,1.3,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,42,44
2990,2155333,3,0,7,25,8,1934,1,1928,1.09,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,55,61
2991,2155408,2,40,9,40,8,1945,1,1934,0.0,1.12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,44,55
2992,2155465,3,40,4,0,4,1936,1,1934,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,53,55
2993,2155481,2,0,3,0,5,1914,1,1906,0.0,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,75,83
2994,2155572,3,48,8,18,9,1948,1,1956,14.5,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,41,33
2995,2155580,2,0,8,36,5,1928,1,1924,3.34,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,61,65
2996,2155622,5,40,10,0,5,1955,1,1955,35.84,120.96,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,34,34
2997,2155697,2,40,9,30,9,1936,1,1935,31.31,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,53,54
2998,2155879,2,70,5,0,3,1941,1,1930,10.55,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,48,59
2999,2155929,1,0,9,0,0,0,0,1922,96.88,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,1989,67
3000,2156034,2,40,11,0,8,1934,1,1931,15.78,25.46,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,55,58
3001,2156059,2,0,5,0,8,1913,1,1898,1.37,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,76,91
3002,2156091,2,0,5,0,7,1916,1,1911,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,73,78
3003,2156224,5,50,8,40,8,1951,1,1951,152.98,438.440000000001,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,38,38
3004,2156299,2,40,4,0,4,1944,1,1936,74.52,190.82,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,45,53
3005,2156349,2,0,1,72,7,1912,1,1914,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,77,75
3006,2156455,2,0,8,40,8,1932,1,1925,6.25,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,57,64
3007,2156562,2,0,9,40,9,1939,1,1924,17.38,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,50,65
3008,2156786,5,40,8,40,9,1949,1,1949,1.38,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,40,40
3009,2156943,4,0,7,0,8,1922,1,1920,3.49,6.95,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,67,69
3010,2157024,3,50,9,16,8,1944,1,1943,15.17,29.48,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,45,46
3011,2157040,5,60,9,24,9,1952,1,1950,183.62,358.200000000001,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,37,39
3012,2157115,2,0,9,0,5,1924,1,1920,3.54,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,65,69
3013,2157164,1,0,0,60,11,1942,1,0,26.01,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,47,1989
3014,2157206,2,0,5,0,4,1930,1,1928,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,59,61
3015,2157248,2,0,5,0,5,1918,1,1917,0.0,1.49,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,71,72
3016,2157297,2,37,8,37,4,1931,1,1925,44.0,99.5999999999999,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,58,64
3017,2157420,2,20,5,47,7,1957,1,1952,17.61,89.64,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,32,37
3018,2157495,4,40,10,0,8,1957,1,1953,2.3,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,32,36
3019,2157701,2,0,0,45,10,1942,1,0,0.52,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,47,1989
3020,2157776,2,40,5,0,6,1929,1,1928,26.98,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,60,61
3021,2157925,1,0,0,0,9,1913,1,0,8.87,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,76,1989
3022,2158055,2,0,0,0,8,1923,1,0,4.39,5.35,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,66,1989
3023,2158097,1,0,0,40,9,1953,1,0,58.53,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,36,1989
3024,2158188,4,40,6,0,5,1947,1,1944,143.82,547.170000000001,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,42,45
3025,2158196,3,40,9,45,11,1956,1,1954,20.13,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,33,35
3026,2158261,2,0,0,40,8,1942,1,0,2.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,47,1989
3027,2158378,1,0,0,40,6,1925,1,0,18.15,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,64,1989
3028,2158410,3,40,5,30,7,1942,1,1940,8.91,28.56,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,47,49
3029,2158436,3,40,9,45,9,1954,1,1947,47.9,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,35,42
3030,2158519,2,40,5,0,6,1906,1,1947,2.07,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,83,42
3031,2158568,4,40,10,15,9,1954,1,1949,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,35,40
3032,2158642,4,40,5,44,5,1956,1,1954,1091.58,3341.55999999997,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,33,35
3033,2158725,1,0,0,0,5,1911,1,0,2.14,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,78,1989
3034,2158873,2,50,8,15,5,1927,1,1929,5.52,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,62,60
3035,2159046,4,50,8,60,9,1957,1,1957,288.06,582.660000000002,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,32,32
3036,2159079,1,40,8,0,0,0,0,1946,0.69,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1989,43
3037,2159301,1,0,0,0,5,1917,1,0,23.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72,1989
3038,2159319,3,40,9,40,5,1941,1,1941,9.74,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,48,48
3039,2159657,4,76,5,40,5,1946,1,1947,7.02,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,43,42
3040,2159681,4,40,5,0,5,1955,1,1951,15.0,13.3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,34,38
3041,2159749,6,50,8,45,7,1943,1,1940,30.42,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,46,49
3042,2159756,2,0,0,40,8,1950,1,0,18.14,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,39,1989
3043,2159814,1,0,0,0,5,1917,1,0,22.08,55.8599999999999,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,72,1989
3044,2159897,2,20,9,0,5,1932,1,1915,6.16,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,57,74
3045,2160085,3,60,9,45,5,1942,1,1942,6.17,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,47,47
3046,2160119,3,40,8,0,8,1941,1,1937,9.22,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,48,52
3047,2160259,3,40,8,35,9,1946,1,1945,43.89,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,43,44
3048,2160325,4,40,8,0,3,1953,1,1947,0.65,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,36,42
3049,2160382,4,50,5,0,6,1950,1,1951,5.3,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,39,38
3050,2160390,4,50,11,0,7,1951,1,1946,3.24,20.95,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,38,43
3051,2160440,4,40,9,40,9,1952,1,1951,26.11,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,37,38
3052,2160549,4,60,11,40,9,1943,1,1939,35.92,174.3,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,46,50
